ts,product_id,open,high,low,close,volume
1785801600,BTC-USD,63466.51,63526.85,63250,63302.05,149.62502523
1785805200,BTC-USD,63302.05,63880.91,63296.97,63782.29,272.90517744
1785801600,ETH-USD,1858.96,1861.43,1846.73,1849.3,1979.86702018
1785805200,ETH-USD,1849.29,1867.69,1847.39,1865.6,1774.71037147
1785801600,SOL-USD,73.48,73.56,72.98,73,16024.44256533
1785805200,SOL-USD,73.01,73.7,72.98,73.68,27777.38123429
1785801600,XRP-USD,1.0749,1.0756,1.0689,1.0696,2200707.503841
1785805200,XRP-USD,1.0695,1.0782,1.069,1.0772,1797206.85809
1785801600,DOGE-USD,0.07012,0.07022,0.06984,0.0699,2393187.4
1785805200,DOGE-USD,0.06991,0.07047,0.06989,0.07044,2055192.2
1785801600,ADA-USD,0.19345,0.19415,0.1917,0.192,7615219.50151302
1785805200,ADA-USD,0.19204,0.1929,0.191,0.19279,4059529.77702162
1785801600,AVAX-USD,6.564,6.609,6.557,6.582,46596.02923412
1785805200,AVAX-USD,6.582,6.92,6.58,6.86,656923.8273564
1785801600,LINK-USD,8.174,8.186,8.108,8.117,31114.72
1785805200,LINK-USD,8.118,8.223,8.109,8.212,22541.8
1785801600,DOT-USD,0.8235,0.8246,0.82,0.821,103329.27287452
1785805200,DOT-USD,0.8212,0.8393,0.8212,0.8364,211628.00683173
1785801600,LTC-USD,44.25,44.3,44.1,44.13,4767.07954928
1785805200,LTC-USD,44.14,44.35,44.02,44.32,5749.34095418
1785801600,BCH-USD,213.06,213.93,211.2,211.27,270.52217307
1785805200,BCH-USD,211.3,212.84,211.29,212.65,107.32920474
1785801600,NEAR-USD,1.732,1.743,1.7297,1.7305,140865.834
1785805200,NEAR-USD,1.731,1.7576,1.7308,1.757,119270.302
1785801600,ATOM-USD,1.362,1.365,1.354,1.357,31071.28
1785805200,ATOM-USD,1.357,1.367,1.353,1.364,14152.93
1785801600,UNI-USD,3.9032,3.9324,3.888,3.9,50814.887194
1785805200,UNI-USD,3.9,3.9288,3.8799,3.9216,35557.653549
1785801600,APT-USD,0.575,0.5763,0.5694,0.5701,40063.66
1785805200,APT-USD,0.5701,0.5754,0.5689,0.575,18782.398
1785801600,ARB-USD,0.0826,0.083,0.0819,0.082,76412.27
1785805200,ARB-USD,0.0818,0.0836,0.0818,0.0836,83583.43
1785801600,OP-USD,0.088,0.088,0.088,0.088,399583.58
1785805200,OP-USD,0.088,0.09,0.088,0.09,292595.28
1785801600,SUI-USD,0.6901,0.6916,0.6872,0.6889,98658.9
1785805200,SUI-USD,0.6887,0.6951,0.6881,0.6951,209884.1
1785801600,INJ-USD,4.948,4.954,4.921,4.928,3767.12
1785805200,INJ-USD,4.927,4.997,4.922,4.994,13688.23
1785801600,AAVE-USD,92.2,92.65,91.66,91.82,1042.671
1785805200,AAVE-USD,91.81,93.09,91.81,92.94,451.057
1785801600,ENA-USD,0.09286,0.09336,0.09213,0.09245,2697674.3
1785805200,ENA-USD,0.09238,0.09266,0.09148,0.09265,1682289.6
1785801600,HBAR-USD,0.07046,0.07064,0.06986,0.07004,3041867.6
1785805200,HBAR-USD,0.07003,0.07063,0.06995,0.07057,498961.6
1785801600,ONDO-USD,0.37152,0.37278,0.36834,0.36919,354899.55
1785805200,ONDO-USD,0.36926,0.37359,0.36866,0.37351,295953.63
1785801600,PAXG-USD,4050.47,4062.7,4043.05,4043.28,33.4008
1785805200,PAXG-USD,4040.04,4052.26,4036.87,4052.26,25.22755
1785801600,PEPE-USD,2.9e-06,2.91e-06,2.89e-06,2.89e-06,10599368881
1785805200,PEPE-USD,2.89e-06,2.95e-06,2.89e-06,2.94e-06,7253795010
1785801600,SHIB-USD,4.98e-06,5.03e-06,4.98e-06,5e-06,8045643593
1785805200,SHIB-USD,5e-06,5.03e-06,4.99e-06,5.02e-06,5608957728
1785801600,XLM-USD,0.171196,0.17136,0.17028,0.170362,2306426.12435637
1785805200,XLM-USD,0.170363,0.171281,0.169843,0.170948,2137692.75761743
1785801600,ZEC-USD,482.76,484.03,478.32,479.22,1263.16314384
1785805200,ZEC-USD,479.28,483.54,477.48,483.3,1627.7091292
1785808800,BTC-USD,63782.3,63916,63620.23,63758.99,138.32237845
1785812400,BTC-USD,63758.99,63802.2,63582.75,63727.78,82.93735855
1785816000,BTC-USD,63727.52,64188.16,63696.74,63975.45,216.75950718
1785808800,ETH-USD,1865.75,1872.47,1860.22,1864.34,2339.57409549
1785812400,ETH-USD,1864.33,1865.43,1856.59,1862.46,1076.80999532
1785816000,ETH-USD,1862.46,1873.13,1860.33,1866.34,1955.58066072
1785808800,SOL-USD,73.69,74.07,73.6,73.8,12793.17217394
1785812400,SOL-USD,73.8,73.82,73.4,73.63,9047.22197827
1785816000,SOL-USD,73.63,74.03,73.51,73.76,9784.81868127
1785808800,XRP-USD,1.0771,1.0795,1.074,1.0773,947083.507574
1785812400,XRP-USD,1.0773,1.0777,1.0733,1.0765,1329267.913231
1785816000,XRP-USD,1.0765,1.081,1.0752,1.0782,835520.782616
1785808800,DOGE-USD,0.07043,0.07058,0.07018,0.07035,3546117.4
1785812400,DOGE-USD,0.07037,0.07041,0.07019,0.07022,935596
1785816000,DOGE-USD,0.07021,0.07054,0.07013,0.07031,8058760.4
1785808800,ADA-USD,0.19277,0.19579,0.19128,0.19519,8606952.73127314
1785812400,ADA-USD,0.19524,0.19711,0.19338,0.19663,11979870.75554731
1785816000,ADA-USD,0.19671,0.1993,0.19459,0.19535,9751724.54239228
1785808800,AVAX-USD,6.859,6.978,6.772,6.909,314108.76732572
1785812400,AVAX-USD,6.91,6.948,6.846,6.86,184139.95233787
1785816000,AVAX-USD,6.86,6.908,6.83,6.87,105661.24570305
1785808800,LINK-USD,8.21,8.226,8.174,8.195,14630.94
1785812400,LINK-USD,8.193,8.199,8.158,8.187,7592.88
1785816000,LINK-USD,8.189,8.255,8.167,8.222,17066.49
