ts,product_id,open,high,low,close,volume
1787788800,BTC-USD,79026.18,79026.18,78683.79,78684.69,176.43466383
1787792400,BTC-USD,78685.86,79024.12,78551.99,78897.75,248.10115864
1787796000,BTC-USD,78897.75,78985.32,78701.71,78725,104.5473195
1787799600,BTC-USD,78725,78995.03,78620.02,78820.83,163.96423434
1787803200,BTC-USD,78820.83,78888,78670,78765.27,95.74002224
1787788800,ETH-USD,2507.29,2510.69,2491.92,2492,3371.19312804
1787792400,ETH-USD,2491.9,2506.73,2486.88,2497.78,3306.45290332
1787796000,ETH-USD,2497.88,2504.95,2493.2,2494.6,1555.36715055
1787799600,ETH-USD,2494.59,2498.69,2488.79,2492.56,2645.77418152
1787803200,ETH-USD,2492.55,2495.55,2483.94,2486.75,1949.12350616
1787788800,SOL-USD,102.09,102.15,100.59,100.59,94671.60322538
1787792400,SOL-USD,100.58,101.93,100.52,101.47,47137.24777543
1787796000,SOL-USD,101.46,101.95,100.85,101.16,33392.68605527
1787799600,SOL-USD,101.16,101.79,100.87,101.05,27829.07056663
1787803200,SOL-USD,101.06,101.53,100.67,101.06,45977.91360934
1787788800,XRP-USD,1.423,1.423,1.4037,1.404,5754701.280293
1787792400,XRP-USD,1.4042,1.4169,1.3972,1.4091,5933885.11187
1787796000,XRP-USD,1.4094,1.4173,1.4019,1.4055,2808837.666005
1787799600,XRP-USD,1.4054,1.4131,1.4001,1.4065,3211828.965873
1787803200,XRP-USD,1.4069,1.4103,1.3975,1.4027,1977864.305535
1787788800,DOGE-USD,0.08754,0.08763,0.08656,0.08656,5602424.7
1787792400,DOGE-USD,0.08654,0.08755,0.08626,0.08706,13800411.1
1787796000,DOGE-USD,0.08706,0.08747,0.08672,0.08687,5266225.9
1787799600,DOGE-USD,0.08683,0.08718,0.08663,0.08683,3753318.7
1787803200,DOGE-USD,0.08684,0.08706,0.08652,0.08668,2699165.6
1787788800,ADA-USD,0.21212,0.21212,0.21067,0.2107,2749070.79201765
1787792400,ADA-USD,0.21065,0.21189,0.20981,0.21085,1318260.52989528
1787796000,ADA-USD,0.21084,0.21167,0.20865,0.20909,1761744.00999653
1787799600,ADA-USD,0.20907,0.20995,0.20803,0.2092,3115513.31199156
1787803200,ADA-USD,0.20915,0.2105,0.2084,0.20895,1732672.6687552
1787788800,AVAX-USD,7.436,7.442,7.364,7.364,15962.87495424
1787792400,AVAX-USD,7.364,7.408,7.333,7.39,18096.62324596
1787796000,AVAX-USD,7.391,7.404,7.339,7.35,6697.15002941
1787799600,AVAX-USD,7.35,7.376,7.327,7.348,6929.96035947
1787803200,AVAX-USD,7.349,7.377,7.318,7.339,4912.77081714
1787788800,LINK-USD,11.61,11.63,11.496,11.498,45991.56
1787792400,LINK-USD,11.493,11.591,11.455,11.546,34967.02
1787796000,LINK-USD,11.544,11.603,11.508,11.552,20260.77
1787799600,LINK-USD,11.555,11.575,11.49,11.527,32738.78
1787788800,DOT-USD,0.8763,0.8839,0.8715,0.8732,475513.89861261
1787792400,DOT-USD,0.8729,0.8824,0.8703,0.8764,331932.05689275
1787796000,DOT-USD,0.8763,0.8785,0.8667,0.8698,164257.19057225
1787799600,DOT-USD,0.8699,0.8749,0.8656,0.8698,233756.9145301
1787803200,DOT-USD,0.8699,0.8735,0.8648,0.8663,120605.48305634
1787788800,LTC-USD,50.496,50.496,49.849,49.893,5755.93959231
1787792400,LTC-USD,49.896,50.197,49.785,49.975,4447.06874286
1787796000,LTC-USD,49.974,50.127,49.88,49.923,4168.39221969
1787799600,LTC-USD,49.939,50.102,49.77,49.944,4575.42708003
1787803200,LTC-USD,49.948,50.028,49.673,49.728,5412.09536668
1787788800,BCH-USD,268.93,268.93,267.27,267.36,333.35159498
1787792400,BCH-USD,267.44,269.58,267.15,269.16,243.19452464
1787796000,BCH-USD,269.4,269.74,267.74,267.98,186.15242754
1787799600,BCH-USD,267.9,267.99,265.72,266.22,169.6616844
1787803200,BCH-USD,266.25,266.98,265.19,265.87,52.9766523
1787788800,NEAR-USD,1.9008,1.9022,1.8742,1.8771,276070.034
1787792400,NEAR-USD,1.876,1.891,1.8682,1.8792,98488.78
1787796000,NEAR-USD,1.8797,1.8839,1.862,1.862,133185.397
1787799600,NEAR-USD,1.8626,1.8735,1.8572,1.8609,105910.213
1787788800,ATOM-USD,1.512,1.5129,1.4953,1.4957,33976.34
1787792400,ATOM-USD,1.4957,1.5067,1.493,1.5026,14510.28
1787796000,ATOM-USD,1.505,1.5109,1.502,1.5021,6817.16
1787799600,ATOM-USD,1.5021,1.506,1.492,1.496,9230.01
1787803200,ATOM-USD,1.4962,1.5,1.4882,1.494,27926.62
1787788800,UNI-USD,4.3728,4.3991,4.3416,4.3542,27987.36921
1787792400,UNI-USD,4.356,4.4168,4.3112,4.3841,86749.17803
1787796000,UNI-USD,4.3841,4.618,4.3831,4.4043,363667.989592
1787799600,UNI-USD,4.405,4.4112,4.3663,4.3968,39230.609749
1787803200,UNI-USD,4.3967,4.4147,4.357,4.3718,30198.468974
1787788800,APT-USD,0.5705,0.5713,0.5653,0.5653,74611.934
1787792400,APT-USD,0.5652,0.5722,0.5632,0.5686,81589.868
1787796000,APT-USD,0.5689,0.5705,0.5648,0.5656,89884.886
1787799600,APT-USD,0.5654,0.5688,0.5622,0.5666,124592.243
1787788800,ARB-USD,0.09276,0.09294,0.09135,0.09147,638457.76
1787792400,ARB-USD,0.09147,0.09199,0.09105,0.09152,453833.7
1787796000,ARB-USD,0.09147,0.09169,0.09055,0.09062,174379.66
1787799600,ARB-USD,0.09062,0.09124,0.09039,0.09102,184442.56
1787788800,OP-USD,0.09888,0.09894,0.09731,0.09737,622486.39
1787792400,OP-USD,0.09736,0.09802,0.09686,0.09731,583352.32
1787796000,OP-USD,0.09736,0.09779,0.09618,0.09633,804754.73
1787799600,OP-USD,0.09632,0.09684,0.09594,0.0962,634656.45
1787803200,OP-USD,0.09619,0.09689,0.0958,0.0962,1442304.56
1787788800,SUI-USD,0.7678,0.7678,0.7544,0.7544,870521.4
1787792400,SUI-USD,0.7544,0.7591,0.7501,0.7548,789255.8
1787796000,SUI-USD,0.7546,0.758,0.7499,0.751,593049.7
1787799600,SUI-USD,0.7507,0.7536,0.7475,0.7496,439857.5
1787803200,SUI-USD,0.7493,0.7527,0.7448,0.7476,505714.7
1787788800,INJ-USD,5.564,5.613,5.535,5.542,20435.08
1787792400,INJ-USD,5.552,5.61,5.549,5.587,4012.83
1787796000,INJ-USD,5.584,5.584,5.45,5.466,9693.6
1787799600,INJ-USD,5.468,5.518,5.444,5.464,11988.05
1787788800,AAVE-USD,126.72,126.84,125.5,125.54,750.808
1787792400,AAVE-USD,125.7,126.37,125,125.85,521.833
1787796000,AAVE-USD,125.77,126.13,124.8,125.37,658.989
1787799600,AAVE-USD,125.4,125.8,124.5,124.75,315.623
1787803200,AAVE-USD,124.8,125.47,123.93,124.21,1316.92
1787788800,ENA-USD,0.1475,0.14868,0.14581,0.14615,4081074.8
1787792400,ENA-USD,0.1463,0.1499,0.14537,0.14647,1811149.2
1787796000,ENA-USD,0.14647,0.14652,0.14327,0.14464,1032136.7
1787799600,ENA-USD,0.1446,0.14498,0.1428,0.14469,582519
1787803200,ENA-USD,0.14463,0.14592,0.1425,0.14533,883391.9
1787788800,HBAR-USD,0.07845,0.07848,0.07754,0.07754,1609150.1
1787792400,HBAR-USD,0.07757,0.07816,0.07738,0.078,2348657.8
1787796000,HBAR-USD,0.078,0.07807,0.07718,0.07723,738985.6
1787799600,HBAR-USD,0.07724,0.07777,0.07716,0.07731,2174374.9
1787803200,HBAR-USD,0.07732,0.07764,0.07712,0.07727,1156409.9
1787788800,ONDO-USD,0.3744,0.37642,0.37032,0.37032,741400.31
1787792400,ONDO-USD,0.37046,0.37353,0.36922,0.37224,600422.02
1787796000,ONDO-USD,0.37225,0.37376,0.36849,0.3701,891362.26
