ts,product_id,open,high,low,close,volume
1789171200,BTC-USD,77208.55,77312,77184.96,77271.11,81.15295255
1789171200,ETH-USD,2516.1,2517.52,2510.28,2510.28,2532.63549379
1789171200,SOL-USD,102.44,102.56,101.77,101.9,16221.15246078
1789171200,XRP-USD,1.3561,1.3593,1.3542,1.3569,869033.791478
1789171200,DOGE-USD,0.08427,0.08442,0.08412,0.08421,6023325.5
1789171200,ADA-USD,0.20623,0.20669,0.20583,0.20625,618369.97241299
1789171200,AVAX-USD,7.462,7.473,7.442,7.464,8266.15339338
1789171200,DOT-USD,1.0402,1.0504,1.0392,1.0493,81396.19655161
1789171200,LTC-USD,53.292,53.418,53.154,53.207,4998.95072356
1789171200,BCH-USD,228.16,229.65,227.64,229.38,425.29956098
1789171200,NEAR-USD,2.3626,2.3662,2.329,2.3308,433569.513
1789171200,ATOM-USD,1.6401,1.6645,1.6389,1.6468,48894.99
1789171200,UNI-USD,6.0054,6.0387,5.9942,6.018,60303.311264
1789171200,APT-USD,0.596,0.6045,0.5956,0.602,77252.991
1789171200,ARB-USD,0.13957,0.14182,0.13934,0.14169,561440.86
1789171200,SUI-USD,0.7255,0.7282,0.7251,0.7269,215639.5
1789171200,INJ-USD,5.733,5.797,5.72,5.775,11291.92
1789171200,AAVE-USD,125.03,125.41,124.76,125.12,288.796
1789171200,ENA-USD,0.1401,0.14129,0.14005,0.141,603143.2
1789171200,HBAR-USD,0.07442,0.07451,0.07431,0.0744,1620780
1789171200,ONDO-USD,0.35045,0.35088,0.34945,0.34986,97297.73
1789171200,PAXG-USD,4355.49,4357.19,4353.62,4356.66,3.24771
1789171200,PEPE-USD,3.31e-06,3.32e-06,3.3e-06,3.3e-06,7701802732
1789171200,XLM-USD,0.178241,0.1795,0.178241,0.179423,1056765.43876935
1789171200,ZEC-USD,1164.67,1166.44,1156,1156.54,2282.97567009
1789171200,BNB-USD,726.58,728.41,726.07,726.72,244.90762
1789171200,HYPE-USD,79.41,79.54,78.72,78.75,18502.296
1789174800,BTC-USD,77271.12,77372.86,77237.27,77250.02,93.30314566
1789174800,ETH-USD,2510.27,2517.56,2509.21,2513.34,2164.72014635
1789174800,SOL-USD,101.9,102.26,101.82,101.98,24676.61604619
1789174800,XRP-USD,1.3568,1.3639,1.3558,1.3608,1633762.976306
1789174800,DOGE-USD,0.08419,0.08456,0.08413,0.08441,3757955
1789174800,ADA-USD,0.20629,0.20834,0.20621,0.20747,3307661.50810693
1789174800,AVAX-USD,7.46,7.494,7.452,7.454,13207.65312525
1789171200,LINK-USD,11.542,11.55,11.5,11.5,49792.47
1789174800,LINK-USD,11.499,11.568,11.498,11.53,59506.49
1789174800,DOT-USD,1.0497,1.0595,1.0479,1.0543,112807.79799389
1789174800,LTC-USD,53.207,53.754,53.121,53.683,5283.13701045
