ts,product_id,funding_rate,open_interest,mark_price,index_price,basis
1787446800,BTC-PERP-INTX,1.7e-05,1550.3126,77329.85,77299.2027858,0.00039648
1787446800,ETH-PERP-INTX,4e-06,19115.5571,2432.495,2432.159919,0.00013777
1787446800,SOL-PERP-INTX,9e-06,98682.758,96.1015,96.04923620000001,0.00054414
1787446800,XRP-PERP-INTX,8e-06,4226631.0,1.49835,1.49838133,-2.091e-05
1787446800,DOGE-PERP-INTX,1.7e-05,15539615.0,0.093705,0.09368797508571429,0.00018172
1787446800,ADA-PERP-INTX,3.2e-05,1873493.0,0.22755,0.2274384693333334,0.00049038
1787446800,AVAX-PERP-INTX,3.9e-05,78632.408,7.5485,7.541997051428572,0.00086223
1787446800,LINK-PERP-INTX,5e-05,81288.61,11.7055,11.68816223,0.00148336
1787446800,DOT-PERP-INTX,5e-05,193717.3,0.9275,0.9271264274285713,0.00040294
1787446800,LTC-PERP-INTX,2e-05,12629.16,52.45,52.4212298,0.00054883
1787446800,BCH-PERP-INTX,1e-05,967.168,278.865,278.775768,0.00032009
1787446800,NEAR-PERP-INTX,4.9e-05,660249.6,1.91005,1.908767306666667,0.000672
1787446800,ATOM-PERP-INTX,-5.3e-05,36124.5,1.574,1.576507226666667,-0.00159037
1787446800,UNI-PERP-INTX,4e-05,133210.04,4.301,4.29889104,0.00049058
1787446800,APT-PERP-INTX,-5e-06,49517.2,0.6344,0.6341591168,0.00037985
1787446800,ARB-PERP-INTX,2.2e-05,1296453.0,0.09897,0.09890850336,0.00062175
1787446800,OP-PERP-INTX,3.3e-05,505279.0,0.10885,0.10886554528,-0.00014279
1787446800,SUI-PERP-INTX,3.4e-05,1101904.4,0.82315,0.8226491839999999,0.00060878
1787446800,INJ-PERP-INTX,2.3e-05,34957.7,4.94,4.936655013333334,0.00067758
1787446800,AAVE-PERP-INTX,4.9e-05,3648.25,126.57,126.4534552,0.00092164
1787446800,ENA-PERP-INTX,9.5e-05,3716198.0,0.159655,0.1595144736,0.00088096
1787446800,HBAR-PERP-INTX,1.2e-05,4370817.0,0.07794,0.07790852000000001,0.00040406
1787446800,ONDO-PERP-INTX,1.2e-05,832521.0,0.36795,0.368088052,-0.00037505
1787446800,1000PEPE-PERP-INTX,3.3e-05,120748321.0,0.0041385,0.00413583592,0.00064415
1787446800,1000SHIB-PERP-INTX,0.0,13548786.0,0.005474,0.00547333904,0.00012076
1787446800,XLM-PERP-INTX,3e-05,997156.0,0.19953,0.1993727133333333,0.00078891
1787446800,ZEC-PERP-INTX,-3.6e-05,2819.15,802.855,803.6318424181687,-0.00096666
1787446800,COIN50-PERP-INTX,1.2e-05,2374.743,305.825,305.7887894818523,0.00011842
1787450400,BTC-PERP-INTX,1.6e-05,1556.6541,77174.85,77147.96417705937,0.0003485
1787450400,ETH-PERP-INTX,4e-06,19227.8741,2418.155,2418.04777746875,4.434e-05
1787450400,SOL-PERP-INTX,1.2e-05,101086.676,94.4965,94.47983550937501,0.00017638
1787450400,XRP-PERP-INTX,5e-06,4238353.0,1.48275,1.4830262789375,-0.00018629
1787450400,DOGE-PERP-INTX,1.6e-05,15420604.0,0.09207,0.0920427688,0.00029585
1787450400,ADA-PERP-INTX,3e-05,1980258.0,0.2233,0.2232600154583333,0.00017909
1787450400,AVAX-PERP-INTX,4.1e-05,72404.098,7.47,7.466603377857142,0.00045491
1787450400,LINK-PERP-INTX,5.3e-05,80751.99,11.552,11.53877553,0.00114609
1787450400,DOT-PERP-INTX,4.8e-05,188126.8,0.9105,0.9100736067857145,0.00046853
